sampler,regime,scorer,N,K,n_rows,exact_selected_real,exact_selected_real_se,exact_selected_real_ci_low,exact_selected_real_ci_high,exact_selected_normalized_progress,exact_selected_normalized_progress_se,exact_selected_normalized_progress_ci_low,exact_selected_normalized_progress_ci_high,exact_selected_final_progress,exact_selected_final_progress_se,exact_selected_final_progress_ci_low,exact_selected_final_progress_ci_high,exact_selected_success,exact_selected_success_se,exact_selected_success_ci_low,exact_selected_success_ci_high,exact_selected_negative_final_distance,exact_selected_negative_final_distance_se,exact_selected_negative_final_distance_ci_low,exact_selected_negative_final_distance_ci_high
ddim_eps,fetch_aligned,oracle_real_utility_selector,2,8,12,-0.024193901891528948,0.0008526232180807159,-0.02586501269134979,-0.022522791091708107,0.0,0.0,0.0,0.0,-0.0005903344499196002,0.0004938143518093763,-0.0015581927945149694,0.00037752389467576874,0.0,0.0,0.0,0.0,-0.17765540244089326,0.020896312678839082,-0.21861142270110556,-0.13669938218068095
ddim_eps,fetch_aligned,oracle_real_utility_selector,4,1,12,-0.024067195078085347,0.0012128759307635188,-0.02644438822009734,-0.021690001936073355,0.0,0.0,0.0,0.0,-0.0018637275125294181,0.001860249032051731,-0.005509748617626307,0.0017822935925674707,0.0,0.0,0.0,0.0,-0.17781670947475936,0.0208269302712868,-0.2186367427150085,-0.13699667623451023
ddim_eps,fetch_aligned,oracle_real_utility_selector,4,8,12,-0.02194409090599934,0.0008082447894386932,-0.02352822158399134,-0.020359960228007342,0.0,0.0,0.0,0.0,-0.00018986804053394693,0.00016945977573624909,-0.0005220030978052296,0.00014226701673733573,0.0,0.0,0.0,0.0,-0.17755234610436976,0.020856812564459114,-0.2184309475630121,-0.13667374464572743
ddim_eps,fetch_aligned,oracle_real_utility_selector,8,1,12,-0.022953472750342912,0.001154021020250639,-0.025215312387436333,-0.02069163311324949,0.0,0.0,0.0,0.0,-0.00032628730720066945,0.00032628645728620463,-0.000965797012124797,0.0003132223977234582,0.0,0.0,0.0,0.0,-0.17755672336642236,0.020833996673562463,-0.21839060650063208,-0.13672284023221265
ddim_eps,fetch_aligned,oracle_real_utility_selector,8,8,12,-0.020376469739688152,0.0008135219732462888,-0.021970943507882836,-0.018781995971493468,0.0,0.0,0.0,0.0,-0.0002603743435462753,0.0002598643156933733,-0.0007696990431724337,0.00024895035607988303,0.0,0.0,0.0,0.0,-0.1775741034185526,0.020868024498179063,-0.21847467986348307,-0.13667352697362212
ddim_eps,fetch_aligned,random_sample_selection,1,1,12,-0.029512244474802385,0.0019294368482193345,-0.03329387120775675,-0.025730617741848014,0.0,0.0,0.0,0.0,-0.012576621684193443,0.010916190060296158,-0.03397196105076803,0.008818717682381143,0.0,0.0,0.0,0.0,-0.17980473499427782,0.021049318273278748,-0.22106064070902498,-0.13854882927953066
ddim_eps,fetch_aligned,random_sample_selection,1,8,12,-0.027275448859221132,0.0011212492234636184,-0.029473056954903327,-0.025077840763538937,0.0,0.0,0.0,0.0,-0.003407207018709098,0.0032411318931254702,-0.009759708798379141,0.002945294760960946,0.0,0.0,0.0,0.0,-0.17843370661258495,0.02124994364884498,-0.22008283083782676,-0.13678458238734315
ddim_eps,fetch_aligned,random_sample_selection,2,1,12,-0.029600509173790635,0.0017214238541082131,-0.032974437929970866,-0.026226580417610407,0.0,0.0,0.0,0.0,-0.010716852907472344,0.009267288119702217,-0.0288804038564446,0.0074466980414999145,0.0,0.0,0.0,0.0,-0.17946826178315445,0.02101195936882265,-0.2206509453906658,-0.1382855781756431
ddim_eps,fetch_aligned,random_sample_selection,2,8,12,-0.02745934085580563,0.0011370322746217108,-0.02968788316332384,-0.02523079854828742,0.0,0.0,0.0,0.0,-0.0028522065407107673,0.002831049952360448,-0.00840096248577108,0.0026965494043495446,0.0,0.0,0.0,0.0,-0.17829403680027042,0.021195696339596195,-0.21983683825312642,-0.13675123534741443
ddim_eps,fetch_aligned,random_sample_selection,4,1,12,-0.02900311327138301,0.0015442725544363282,-0.032029831860391884,-0.025976394682374136,0.0,0.0,0.0,0.0,-0.007616146738393039,0.007028972529134687,-0.02139267974381844,0.006160386267032359,0.0,0.0,0.0,0.0,-0.17884906262751757,0.020893524572349484,-0.21979961829942518,-0.13789850695560996
ddim_eps,fetch_aligned,random_sample_selection,4,8,12,-0.0272423783281619,0.0011360481812986351,-0.029468991848209454,-0.02501576480811435,0.0,0.0,0.0,0.0,-0.0011010476132989823,0.00110071604741952,-0.003258411423446523,0.0010563161968485586,0.0,0.0,0.0,0.0,-0.17780831082218262,0.020973024300800742,-0.21891468309863543,-0.13670193854572982
ddim_eps,fetch_aligned,random_sample_selection,8,1,12,-0.028280029902033817,0.0014200807563831482,-0.031063337039683184,-0.02549672276438445,0.0,0.0,0.0,0.0,-0.005290662648204359,0.005240739476913192,-0.015562323275311495,0.004980997978902778,0.0,0.0,0.0,0.0,-0.17840012533177518,0.020827085063679734,-0.21922046195953954,-0.13757978870401083
ddim_eps,fetch_aligned,random_sample_selection,8,8,12,-0.027056226984302708,0.001183123836738021,-0.029375107093560074,-0.024737346875045342,0.0,0.0,0.0,0.0,-9.019601028722322e-05,9.019592931363359e-05,-0.00026697678329406555,8.65847627196191e-05,0.0,0.0,0.0,0.0,-0.17752674753979938,0.020847090110678288,-0.21838629333918996,-0.1366672017404088
ddim_eps,fetch_aligned,uncertainty_aware_critic,1,1,12,-0.029512244474802385,0.0019294368482193343,-0.03329387120775675,-0.025730617741848018,0.0,0.0,0.0,0.0,-0.012576621684193441,0.010916190060296158,-0.033971961050768024,0.008818717682381145,0.0,0.0,0.0,0.0,-0.17980473499427782,0.021049318273278748,-0.22106064070902498,-0.13854882927953066
ddim_eps,fetch_aligned,uncertainty_aware_critic,1,8,12,-0.027275448859221132,0.0011212492234636193,-0.029473056954903327,-0.025077840763538937,0.0,0.0,0.0,0.0,-0.0034072070187090974,0.0032411318931254702,-0.009759708798379141,0.0029452947609609464,0.0,0.0,0.0,0.0,-0.17843370661258495,0.02124994364884498,-0.22008283083782676,-0.13678458238734315
ddim_eps,fetch_aligned,uncertainty_aware_critic,2,1,12,-0.027702502495197706,0.0014403981807808877,-0.03052563105292526,-0.024879373937470153,0.0,0.0,0.0,0.0,-0.006949120295698466,0.006729397997578958,-0.02013849800858918,0.006240257417192246,0.0,0.0,0.0,0.0,-0.178697561817857,0.020849142550921265,-0.21956113032620422,-0.1378339933095098
ddim_eps,fetch_aligned,uncertainty_aware_critic,2,8,12,-0.026033411379414045,0.0008843047759166747,-0.02776661689156749,-0.0243002058672606,0.0,0.0,0.0,0.0,-0.0005939090902258297,0.0004390144475310367,-0.0014543615960794106,0.00026654341562775124,0.0,0.0,0.0,0.0,-0.1776478618437829,0.020886606678656775,-0.21858485869320393,-0.13671086499436186
ddim_eps,fetch_aligned,uncertainty_aware_critic,4,1,12,-0.026841388600294336,0.001222975392815463,-0.029238376324191368,-0.024444400876397303,0.0,0.0,0.0,0.0,-0.003551632882496403,0.0035481531107390257,-0.010505885191178649,0.0034026194261858435,0.0,0.0,0.0,0.0,-0.1781017555065624,0.02082244690763721,-0.21891300151552875,-0.13729050949759605
ddim_eps,fetch_aligned,uncertainty_aware_critic,4,8,12,-0.025490859598786563,0.000949741973486904,-0.02735231966142689,-0.023629399536146237,0.0,0.0,0.0,0.0,-0.0001198703417763524,0.0001117295875984769,-0.0003388563094768801,9.911562592417535e-05,0.0,0.0,0.0,0.0,-0.17752270961773897,0.020836239688095174,-0.2183609889796496,-0.13668443025582835
ddim_eps,fetch_aligned,uncertainty_aware_critic,8,1,12,-0.026653311219999098,0.0012082812121765746,-0.029021498879061584,-0.024285123560936612,0.0,0.0,0.0,0.0,-0.002664875258617378,0.0026648744087021045,-0.007887933122995974,0.002558182605761218,0.0,0.0,0.0,0.0,-0.17795165380946412,0.020823916877647213,-0.21876578090670842,-0.13713752671221982
ddim_eps,fetch_aligned,uncertainty_aware_critic,8,8,12,-0.025210947777711504,0.0011264554810405426,-0.027418759950738707,-0.0230031356046843,0.0,0.0,0.0,0.0,-2.4133143753757942e-05,2.4124913841860245e-05,-7.141710601393584e-05,2.3150818506419957e-05,0.0,0.0,0.0,0.0,-0.1775056976430549,0.020835845614321512,-0.2183432046345619,-0.13666819065154792
ddim_eps,fetch_high_temp_misaligned,anti_oracle_negative_control,1,1,12,-0.05494567996758055,0.00971765900725264,-0.07399194163583697,-0.03589941829932412,0.00017868236157166822,0.00017868236157166822,-0.00017152863178136518,0.0005288933549247016,-0.12086537220085329,0.06286127768797915,-0.24407121249146368,0.002340468089757103,0.0,0.0,0.0,0.0,-0.19773807915166677,0.020586746206710648,-0.23808736027568622,-0.15738879802764733
ddim_eps,fetch_high_temp_misaligned,anti_oracle_negative_control,1,8,12,-0.0554554876209235,0.010605679508063418,-0.07624223748830226,-0.03466873775354473,0.0007188369727529983,0.0006988951299725471,-0.0006509723109636337,0.0020886462564696302,-0.1238558480589481,0.06939011102269456,-0.2598579665466652,0.012146270428769021,0.0,0.0,0.0,0.0,-0.19808064252390312,0.020941659304533147,-0.23912554053729618,-0.15703574451051006
ddim_eps,fetch_high_temp_misaligned,anti_oracle_negative_control,2,1,12,-0.06829750978456824,0.013743648718024644,-0.09523456628806662,-0.04136045328106985,2.2335295196458527e-05,2.2335295196458527e-05,-2.1441078972670648e-05,6.61116693655877e-05,-0.18885986777856925,0.09099849517643795,-0.3672136409717294,-0.010506094585409076,0.0,0.0,0.0,0.0,-0.2086806438103174,0.022608350802403247,-0.25299219713287496,-0.1643690904877598
ddim_eps,fetch_high_temp_misaligned,anti_oracle_negative_control,2,8,12,-0.06672965665268607,0.013115215032311596,-0.09243500576551511,-0.04102430753985703,0.0001176086989934562,8.993896454559553e-05,-5.866843232273581e-05,0.0002938858303096482,-0.18115522949309215,0.08683024682019252,-0.351339386029393,-0.010971072956791283,0.0,0.0,0.0,0.0,-0.20854838250907223,0.02366912731892422,-0.25493901959965676,-0.16215774541848768
ddim_eps,fetch_high_temp_misaligned,anti_oracle_negative_control,4,1,12,-0.08136255272269625,0.016894296568586004,-0.11447476554126343,-0.04825033990412907,3.489889874446645e-07,3.489889874446645e-07,-3.3501685894797887e-07,1.0329948338373078e-06,-0.262834750782786,0.1135556768149236,-0.48539978758010627,-0.04026971398546578,0.0,0.0,0.0,0.0,-0.2212454715323895,0.0252371590678422,-0.27070939437746866,-0.17178154868731035
ddim_eps,fetch_high_temp_misaligned,anti_oracle_negative_control,4,8,12,-0.07739489588525299,0.015115566225407885,-0.10702086129298248,-0.047768930477523494,4.1300464723947104e-05,3.983157420652881e-05,-3.676798616838392e-05,0.00011936891561627812,-0.24709933478830517,0.1016694873209687,-0.44636786826405545,-0.047830801312554905,0.0,0.0,0.0,0.0,-0.22163951184921574,0.02792136354000678,-0.2763643787868788,-0.16691464491155267
ddim_eps,fetch_high_temp_misaligned,anti_oracle_negative_control,8,1,12,-0.09248203203195221,0.019005134993265685,-0.12973141214007483,-0.0552326519238296,8.520238951285754e-11,8.520238951285754e-11,-8.17912253290964e-11,2.521960043548115e-10,-0.33162090283582674,0.12935741513622984,-0.5851567776360336,-0.07808502803561984,0.0,0.0,0.0,0.0,-0.23306676964807552,0.027486139198944597,-0.28693861255206154,-0.17919492674408952
ddim_eps,fetch_high_temp_misaligned,anti_oracle_negative_control,8,8,12,-0.086897130253677,0.017144783753488407,-0.12050028893324172,-0.05329397157411228,3.6043037154505865e-05,3.6042672851972094e-05,-3.4599303541918975e-05,0.0001066853778509307,-0.3144561294122661,0.11755656453928667,-0.5448627620555264,-0.0840494967690058,0.0,0.0,0.0,0.0,-0.2353014642359937,0.03295909908520007,-0.29990011140587286,-0.17070281706611456
ddim_eps,fetch_high_temp_misaligned,diffusion_internal_score,1,1,12,-0.05494567996758055,0.00971765900725264,-0.07399194163583697,-0.03589941829932412,0.00017868236157166822,0.00017868236157166822,-0.00017152863178136518,0.0005288933549247016,-0.12086537220085329,0.06286127768797915,-0.24407121249146368,0.002340468089757103,0.0,0.0,0.0,0.0,-0.19773807915166677,0.020586746206710648,-0.23808736027568622,-0.15738879802764733
ddim_eps,fetch_high_temp_misaligned,diffusion_internal_score,1,8,12,-0.0554554876209235,0.010605679508063414,-0.07624223748830226,-0.03466873775354473,0.0007188369727529983,0.0006988951299725471,-0.0006509723109636337,0.0020886462564696302,-0.1238558480589481,0.06939011102269456,-0.2598579665466652,0.012146270428769021,0.0,0.0,0.0,0.0,-0.19808064252390312,0.020941659304533143,-0.23912554053729618,-0.15703574451051006
ddim_eps,fetch_high_temp_misaligned,diffusion_internal_score,2,1,12,-0.05569754509517833,0.00940870374975805,-0.07413826558591106,-0.0372568246044456,0.00020101765676812673,0.00020101765676812676,-0.00019296971075403587,0.0005950050242902893,-0.11506612377398605,0.06056426559683143,-0.23376990309389387,0.0036376555459217697,0.0,0.0,0.0,0.0,-0.19716572345199576,0.020713925667639316,-0.2377642717390086,-0.15656717516498292
ddim_eps,fetch_high_temp_misaligned,diffusion_internal_score,2,8,12,-0.054039298353884706,0.012339459158995616,-0.07822419389421902,-0.0298544028135504,0.001315439566945985,0.0013129184893177297,-0.0012578333867535004,0.00388871252064547,-0.11242707704186473,0.0785338143340993,-0.2663505247052548,0.041496370621525294,0.0,0.0,0.0,0.0,-0.19492393262448582,0.02016712287584567,-0.23445076713293717,-0.15539709811603447
ddim_eps,fetch_high_temp_misaligned,diffusion_internal_score,4,1,12,-0.05655013419560526,0.009057974861370176,-0.07430343869676,-0.03879682969445053,0.0001287769363670812,0.00012877693636708122,-0.00012362122095180424,0.0003811750936859666,-0.11166750931592206,0.057649155644448155,-0.22465777811818438,0.0013227594863402664,0.0,0.0,0.0,0.0,-0.19744218442594016,0.02146722636082861,-0.2395171749411331,-0.15536719391074724
ddim_eps,fetch_high_temp_misaligned,diffusion_internal_score,4,8,12,-0.05355814995388632,0.013455730658774815,-0.07993089743075638,-0.027185402477016278,0.0023185255157682693,0.0023184860926421867,-0.002225623724467411,0.00686267475600395,-0.11035231108304616,0.08196693522948865,-0.27100455205597124,0.050299929889878914,0.0,0.0,0.0,0.0,-0.1947399425815751,0.020678140979666998,-0.2352683541689642,-0.154211530994186
ddim_eps,fetch_high_temp_misaligned,diffusion_internal_score,8,1,12,-0.058278151597248695,0.010203324037426005,-0.07827629923319547,-0.03828000396130192,2.7698359604345343e-05,2.7698359604345347e-05,-2.6589427651010625e-05,8.19861468597013e-05,-0.1178739545492284,0.0646949707787314,-0.24467376725641315,0.008925858157956337,0.0,0.0,0.0,0.0,-0.19855201860364058,0.022282610998572157,-0.2422251336423581,-0.15487890356492306
ddim_eps,fetch_high_temp_misaligned,diffusion_internal_score,8,8,12,-0.05336561221342286,0.01454148843636524,-0.0818664058303044,-0.02486481859654133,0.003677545293629991,0.0036775452840051366,-0.0035303110145352,0.010885401601795183,-0.10980769214291537,0.08394101087446129,-0.2743290502827445,0.054713665996913755,0.0,0.0,0.0,0.0,-0.19477478798378392,0.021121420108912988,-0.23617201069959343,-0.15337756526797441
ddim_eps,fetch_high_temp_misaligned,goal_progress_heuristic,1,1,12,-0.05494567996758055,0.00971765900725264,-0.07399194163583697,-0.03589941829932412,0.00017868236157166822,0.00017868236157166822,-0.00017152863178136518,0.0005288933549247016,-0.12086537220085329,0.06286127768797915,-0.24407121249146368,0.002340468089757103,0.0,0.0,0.0,0.0,-0.19773807915166677,0.020586746206710648,-0.23808736027568622,-0.15738879802764733
ddim_eps,fetch_high_temp_misaligned,goal_progress_heuristic,1,8,12,-0.0554554876209235,0.010605679508063418,-0.07624223748830226,-0.03466873775354473,0.0007188369727529983,0.0006988951299725471,-0.0006509723109636337,0.0020886462564696302,-0.1238558480589481,0.06939011102269456,-0.2598579665466652,0.012146270428769021,0.0,0.0,0.0,0.0,-0.19808064252390312,0.020941659304533147,-0.23912554053729618,-0.15703574451051006
ddim_eps,fetch_high_temp_misaligned,goal_progress_heuristic,2,1,12,-0.05304910213312177,0.008583874416205456,-0.06987318683669924,-0.0362250174295443,0.0002456882471610438,0.0002456882471610438,-0.0002358518686993771,0.0007272283630214647,-0.10901664953444477,0.05617282473937755,-0.2191133629335053,0.0010800638646157462,0.0,0.0,0.0,0.0,-0.1955337181270911,0.019933671122738486,-0.23460299560732464,-0.15646444064685758
ddim_eps,fetch_high_temp_misaligned,goal_progress_heuristic,2,8,12,-0.05926845372942916,0.012481190004849005,-0.0837311366231345,-0.034805770835723816,8.985462159412479e-05,8.736189124656839e-05,-8.137153887045422e-05,0.0002610807820587038,-0.14521626535212523,0.08186899863247864,-0.30567655412214223,0.0152440234178918,0.0,0.0,0.0,0.0,-0.20191145509566036,0.022139241368982095,-0.2453035708239045,-0.15851933936741622
ddim_eps,fetch_high_temp_misaligned,goal_progress_heuristic,4,1,12,-0.04941563048423811,0.0059402765176374385,-0.0610583585170165,-0.03777290245145972,0.0002341716105753699,0.00023417161057536992,-0.00022479631235409388,0.0006931395335048337,-0.08808475745672469,0.03960446120975878,-0.1657080750549655,-0.01046143985848387,0.0,0.0,0.0,0.0,-0.1930232665446301,0.020015867457602813,-0.2322536458808589,-0.15379288720840129
ddim_eps,fetch_high_temp_misaligned,goal_progress_heuristic,4,8,12,-0.059772485800452246,0.012822467774940196,-0.08490406083226047,-0.03464091076864402,1.4039784624081998e-06,1.365029550727631e-06,-1.2714302948508471e-06,4.079387219667247e-06,-0.14889149576280228,0.08454644039926457,-0.314599473966423,0.01681648244081846,0.0,0.0,0.0,0.0,-0.20269943820334688,0.02255568386559328,-0.2469077662265809,-0.15849111018011286
ddim_eps,fetch_high_temp_misaligned,goal_progress_heuristic,8,1,12,-0.046315816556406576,0.003999460938496412,-0.05415461595343431,-0.038477017159378846,0.00010982511326056777,0.00010982511326056775,-0.00010542815332817728,0.00032507837984931283,-0.06993427507237358,0.026934718921952493,-0.12272535409310997,-0.017143196051637194,0.0,0.0,0.0,0.0,-0.1910987276982837,0.02033589788773324,-0.23095635515152502,-0.1512411002450424
ddim_eps,fetch_high_temp_misaligned,goal_progress_heuristic,8,8,12,-0.05810442203690728,0.01251620651691737,-0.08263573603313083,-0.033573108040683725,3.427681792988769e-10,3.3325916765811305e-10,-3.104077868288201e-10,9.959441454265739e-10,-0.13665479472375533,0.08219348925897287,-0.2977510734350219,0.024441483987511226,0.0,0.0,0.0,0.0,-0.20048253223178536,0.022318732826075438,-0.24422644475146507,-0.15673861971210565
ddim_eps,fetch_high_temp_misaligned,learned_value_critic_from_pilot_rollouts,1,1,12,-0.05494567996758056,0.00971765900725264,-0.07399194163583699,-0.03589941829932414,0.00017868236157166822,0.00017868236157166822,-0.00017152863178136518,0.0005288933549247016,-0.12086537220085329,0.06286127768797915,-0.24407121249146368,0.002340468089757103,0.0,0.0,0.0,0.0,-0.19773807915166677,0.020586746206710648,-0.23808736027568622,-0.15738879802764733
ddim_eps,fetch_high_temp_misaligned,learned_value_critic_from_pilot_rollouts,1,8,12,-0.0554554876209235,0.010605679508063414,-0.07624223748830226,-0.03466873775354473,0.0007188369727529983,0.0006988951299725471,-0.0006509723109636337,0.0020886462564696302,-0.12385584805894807,0.06939011102269452,-0.2598579665466651,0.012146270428768965,0.0,0.0,0.0,0.0,-0.19808064252390312,0.020941659304533143,-0.23912554053729618,-0.15703574451051006
ddim_eps,fetch_high_temp_misaligned,learned_value_critic_from_pilot_rollouts,2,1,12,-0.04260402240018379,0.006200993571162498,-0.0547577464680267,-0.03045029833234088,0.0003350294279468779,0.00033502942794687784,-0.0003216161845900596,0.0009916750404838153,-0.057302760451416745,0.038270708101811726,-0.13231196999381295,0.017706449090979473,0.0,0.0,0.0,0.0,-0.1873004644702356,0.018979820036041792,-0.22450022817392923,-0.15010070076654197
ddim_eps,fetch_high_temp_misaligned,learned_value_critic_from_pilot_rollouts,2,8,12,-0.044492972122028525,0.008385136836510541,-0.06092753832702931,-0.028058405917027743,0.0013200652465125402,0.001312514141244253,-0.0012524151995257124,0.0038925456925507926,-0.06664343741460049,0.053703541878695894,-0.17190044533908294,0.03861357050988194,0.0,0.0,0.0,0.0,-0.18762130763955223,0.018570259059379316,-0.22401834657951436,-0.1512242686995901
ddim_eps,fetch_high_temp_misaligned,learned_value_critic_from_pilot_rollouts,4,1,12,-0.03441205935328987,0.0027867807581736814,-0.03987404927211951,-0.02895006943446023,0.0005915363337187064,0.0005915363337187064,-0.0005678535759168242,0.0017509262433542368,-0.017568872108247292,0.01380459892789701,-0.04462538882794567,0.009487644611451084,0.0,0.0,0.0,0.0,-0.18168318600362846,0.01880946125228145,-0.21854905262670174,-0.14481731938055517
ddim_eps,fetch_high_temp_misaligned,learned_value_critic_from_pilot_rollouts,4,8,12,-0.03682870288671134,0.0063056638334823755,-0.04918757689895357,-0.024469828874469114,0.002319031449470861,0.0023184401612367815,-0.0022250277668644657,0.0068630906658061885,-0.03670301091065454,0.03765780182640325,-0.11051094622735155,0.03710492440604248,0.0,0.0,0.0,0.0,-0.18320544289823348,0.018238856860352072,-0.2189529454637048,-0.14745794033276216
ddim_eps,fetch_high_temp_misaligned,learned_value_critic_from_pilot_rollouts,8,1,12,-0.030663598637933137,0.0019776494988350264,-0.03453972042969348,-0.0267874768461728,0.000938284072307235,0.000938284072307235,-0.0009007189166825211,0.002777287061296991,-0.002647668772061256,0.002684937391543098,-0.007910049360230643,0.002614711816108132,0.0,0.0,0.0,0.0,-0.17985124331250404,0.01904211985854705,-0.2171731124245512,-0.1425293742004569
ddim_eps,fetch_high_temp_misaligned,learned_value_critic_from_pilot_rollouts,8,8,12,-0.030645388600490018,0.00480005579066557,-0.040053325073977464,-0.021237452127002572,0.0036775475346170245,0.003677545080279725,-0.0035303083742536973,0.010885403443487747,-0.01626005941096925,0.020540035558775212,-0.0565177893473407,0.023997670525402203,0.0,0.0,0.0,0.0,-0.1809601202411122,0.018634051222283086,-0.2174821895228616,-0.14443805095936277
ddim_eps,fetch_high_temp_misaligned,misaligned_speed_scorer,1,1,12,-0.05494567996758055,0.00971765900725264,-0.07399194163583697,-0.03589941829932412,0.00017868236157166822,0.00017868236157166822,-0.00017152863178136518,0.0005288933549247016,-0.12086537220085329,0.06286127768797915,-0.24407121249146368,0.002340468089757103,0.0,0.0,0.0,0.0,-0.19773807915166677,0.020586746206710648,-0.23808736027568622,-0.15738879802764733
ddim_eps,fetch_high_temp_misaligned,misaligned_speed_scorer,1,8,12,-0.0554554876209235,0.010605679508063412,-0.07624223748830226,-0.03466873775354473,0.0007188369727529983,0.0006988951299725471,-0.0006509723109636337,0.0020886462564696302,-0.1238558480589481,0.06939011102269456,-0.2598579665466652,0.012146270428769021,0.0,0.0,0.0,0.0,-0.19808064252390312,0.020941659304533147,-0.23912554053729618,-0.15703574451051006
ddim_eps,fetch_high_temp_misaligned,misaligned_speed_scorer,2,1,12,-0.058041620195427523,0.011345962746042198,-0.0802792985476034,-0.03580394184325165,0.00020101765676812673,0.00020101765676812676,-0.00019296971075403587,0.0005950050242902893,-0.12516667691983277,0.07334965865999364,-0.26892936617172675,0.018596012332061207,0.0,0.0,0.0,0.0,-0.19620618060393935,0.01870851369765656,-0.23287419365562048,-0.15953816755225822
ddim_eps,fetch_high_temp_misaligned,misaligned_speed_scorer,2,8,12,-0.05737937486533149,0.011263758873405205,-0.07945593658774915,-0.035302813142913836,0.0013431936443453164,0.001310735417686827,-0.0012258005675819283,0.003912187856272561,-0.12371583573651812,0.07136338880604425,-0.2635855076110937,0.016153836138057404,0.0,0.0,0.0,0.0,-0.19811813580234305,0.021188240487856388,-0.23964632405431496,-0.15658994755037114
ddim_eps,fetch_high_temp_misaligned,misaligned_speed_scorer,4,1,12,-0.06230215231974139,0.01304343341931037,-0.08786681205633584,-0.036737492583146944,0.0001287769363670812,0.00012877693636708122,-0.00012362122095180424,0.0003811750936859666,-0.13818903646868494,0.08433004562056916,-0.3034728886996202,0.027094815762250285,0.0,0.0,0.0,0.0,-0.19708384473628363,0.01816098230537079,-0.23267871597867956,-0.1614889734938877
ddim_eps,fetch_high_temp_misaligned,misaligned_speed_scorer,4,8,12,-0.05674701016662568,0.011860220450314145,-0.07999261509794682,-0.03350140523530454,0.002358422002029808,0.002315200697472482,-0.002179287981998269,0.0068961319860578844,-0.11112981838055942,0.07241329528361198,-0.25305726913830306,0.030797632377184206,0.0,0.0,0.0,0.0,-0.19505327737904887,0.019991623885017098,-0.23423614018615307,-0.15587041457194467
ddim_eps,fetch_high_temp_misaligned,misaligned_speed_scorer,8,1,12,-0.06708863172311369,0.015149021376707456,-0.09678016802248768,-0.0373970954237397,2.7698359604345343e-05,2.7698359604345347e-05,-2.6589427651010625e-05,8.19861468597013e-05,-0.15652340120079242,0.0980721495663989,-0.3487412822373597,0.03569447983577487,0.0,0.0,0.0,0.0,-0.19959203952397622,0.018816416942772734,-0.23647153904990004,-0.1627125399980524
ddim_eps,fetch_high_temp_misaligned,misaligned_speed_scorer,8,8,12,-0.0542122332242548,0.013225383785383986,-0.0801335091253274,-0.028290957323182188,0.0037135879880163176,0.0036744439905231556,-0.0034881898966187016,0.010915365872651336,-0.09203424787476135,0.07693168968001145,-0.24281758891739552,0.058749093167872815,0.0,0.0,0.0,0.0,-0.19040807162346987,0.018581389667232464,-0.2268269261539502,-0.15398921709298954
ddim_eps,fetch_high_temp_misaligned,oracle_real_utility_selector,1,1,12,-0.05494567996758056,0.00971765900725264,-0.07399194163583699,-0.03589941829932414,0.00017868236157166822,0.00017868236157166822,-0.00017152863178136518,0.0005288933549247016,-0.12086537220085329,0.06286127768797915,-0.24407121249146368,0.002340468089757103,0.0,0.0,0.0,0.0,-0.19773807915166677,0.020586746206710648,-0.23808736027568622,-0.15738879802764733
ddim_eps,fetch_high_temp_misaligned,oracle_real_utility_selector,1,8,12,-0.055455487620923505,0.010605679508063418,-0.07624223748830228,-0.03466873775354473,0.0007188369727529983,0.0006988951299725471,-0.0006509723109636337,0.0020886462564696302,-0.12385584805894807,0.06939011102269452,-0.2598579665466651,0.012146270428768965,0.0,0.0,0.0,0.0,-0.19808064252390312,0.020941659304533143,-0.23912554053729618,-0.15703574451051006
ddim_eps,fetch_high_temp_misaligned,oracle_real_utility_selector,2,1,12,-0.04159385015059287,0.005763974455842418,-0.05289103249185287,-0.030296667809332878,0.0003350294279468779,0.00033502942794687784,-0.0003216161845900596,0.0009916750404838153,-0.052870876623137275,0.035208698626626775,-0.1218786578738506,0.016136904627576054,0.0,0.0,0.0,0.0,-0.18679551449301612,0.019070091697528685,-0.22417220740204863,-0.14941882158398362
ddim_eps,fetch_high_temp_misaligned,oracle_real_utility_selector,2,8,12,-0.044181318589160946,0.008408736218339584,-0.060662138732604065,-0.02770049844571783,0.0013200652465125402,0.001312514141244253,-0.0012524151995257124,0.0038925456925507926,-0.06655646662480404,0.05361700270494184,-0.17164386088547667,0.0385309276358686,0.0,0.0,0.0,0.0,-0.18761290253873406,0.01857140192121734,-0.224012181446738,-0.1512136236307301
ddim_eps,fetch_high_temp_misaligned,oracle_real_utility_selector,4,1,12,-0.033054067451187295,0.002645883293877581,-0.038239903414483564,-0.02786823148789103,0.0005915363337187064,0.0005915363337187064,-0.0005678535759168242,0.0017509262433542368,-0.016302282834062196,0.012935706354028409,-0.04165580140254381,0.009051235734419415,0.0,0.0,0.0,0.0,-0.18152722179884964,0.018835827789449814,-0.21844476588516998,-0.1446096777125293
ddim_eps,fetch_high_temp_misaligned,oracle_real_utility_selector,4,8,12,-0.03617760139054716,0.006364561178431533,-0.04865191207767477,-0.023703290703419554,0.002319031449470861,0.0023184401612367815,-0.0022250277668644657,0.0068630906658061885,-0.03649781420347853,0.037453038414749826,-0.10990442060798329,0.03690879220102623,0.0,0.0,0.0,0.0,-0.18318561211349052,0.01824312402215325,-0.2189414781624084,-0.14742974606457265
