seed,sampler,regime,scorer,N,K,exact_selected_real,exact_selected_score,mc_selected_real,oracle_selected_real,score_utility_correlation,tail_rank_correlation,top_score_tail_real_utility,high_n_regret,real_change_high_minus_low,score_change_high_minus_low,sample_runtime_seconds,rollout_runtime_seconds,runtime_per_candidate_ms,mean_pairwise_distance,effective_sample_diversity,duplicate_collapse_rate,trajectory_cluster_count,trajectory_cluster_entropy,new_modes_at_high_n,exact_selected_normalized_progress,exact_selected_final_progress,exact_selected_success,exact_selected_negative_final_distance
3,ddim_eps,fetch_high_temp_misaligned,diffusion_internal_score,4,8,-0.039641704643503896,-0.8282780536586264,-0.0412671977379594,-0.02400670173408383,0.18253968253968256,0.9999999999999997,-0.039439262084667664,0.014962688477999453,0.019174706918723347,0.2588578082514085,0.15361113334074616,2.474337433329007,328.49357083371916,7.279287490803441,1.51641890609407,0.0,4.666666666666667,0.8906009792577737,1.0,0.009273957510586623,-0.0640011709620716,0.0,-0.19723038022706765
3,ddim_eps,fetch_high_temp_misaligned,diffusion_internal_score,8,1,-0.06019177497348926,-0.741053214618893,-0.0658449119963461,-0.025980480812044317,-0.3650793650793651,-0.33333333333333326,-0.06772598619452795,0.03421129416144494,-0.01320029354828369,0.26042132730351736,0.12240003334591165,3.817111633349365,492.4389583369096,7.468035462872371,1.5176862633076673,0.0,4.333333333333333,0.8927944039202362,0.6666666666666666,0.0,-0.06977694317645544,0.0,-0.19711649779587134
3,ddim_eps,fetch_high_temp_misaligned,diffusion_internal_score,8,8,-0.03094342378408596,-0.7608777366685592,-0.038688207625684534,-0.01598073530608651,0.18253968253968256,0.9999999999999997,-0.039439262084667664,0.014962688477999453,0.019174706918723347,0.2588578082514085,0.15361113334074616,2.474337433329007,328.49357083371916,7.279287490803441,1.51641890609407,0.0,4.666666666666667,0.8906009792577737,1.0,0.01471018113922883,-0.0333734096371678,0.0,-0.19041724975159002
3,ddim_eps,fetch_high_temp_misaligned,goal_progress_heuristic,1,1,-0.04699148142520556,-0.25498384438558647,-0.050035029493849775,-0.04699148142520556,0.15079365079365079,-0.9999999999999997,-0.03709995556709115,0.014337530538607346,0.006673470074553899,0.46256355509838815,0.12240003334591165,3.817111633349365,492.4389583369096,7.468035462872371,1.5176862633076673,0.0,4.333333333333333,0.8927944039202362,0.6666666666666666,0.0,-0.057880974424148246,0.0,-0.1937711584222522
3,ddim_eps,fetch_high_temp_misaligned,goal_progress_heuristic,1,8,-0.050118130702809315,-0.5484637271493144,-0.04546628633527186,-0.050118130702809315,-0.4444444444444445,-0.9999999999999997,-0.05731305683484142,0.046860422318266946,-0.012723026921544152,0.3299271117000824,0.15361113334074616,2.474337433329007,328.49357083371916,7.279287490803441,1.51641890609407,0.0,4.666666666666667,0.8906009792577737,1.0,0.0028013370179471096,-0.10130500881784155,0.0,-0.20208481377615276
3,ddim_eps,fetch_high_temp_misaligned,goal_progress_heuristic,2,1,-0.042109356306576924,-0.05153306023907985,-0.04301359722198029,-0.03522171946564078,0.15079365079365079,-0.9999999999999997,-0.03709995556709115,0.014337530538607346,0.006673470074553899,0.46256355509838815,0.12240003334591165,3.817111633349365,492.4389583369096,7.468035462872371,1.5176862633076673,0.0,4.333333333333333,0.8927944039202362,0.6666666666666666,0.0,-0.030163066180773527,0.0,-0.18802575270416033
3,ddim_eps,fetch_high_temp_misaligned,goal_progress_heuristic,2,8,-0.05757028654358091,-0.3894497249612953,-0.05584072114141153,-0.03482095121595707,-0.4444444444444445,-0.9999999999999997,-0.05731305683484142,0.046860422318266946,-0.012723026921544152,0.3299271117000824,0.15361113334074616,2.474337433329007,328.49357083371916,7.279287490803441,1.51641890609407,0.0,4.666666666666667,0.8906009792577737,1.0,0.0003501671272433887,-0.13224001302126198,0.0,-0.20907847382117337
3,ddim_eps,fetch_high_temp_misaligned,goal_progress_heuristic,4,1,-0.039232837252848866,0.10131356796147856,-0.03772970797356214,-0.02936857127576353,0.15079365079365079,-0.9999999999999997,-0.03709995556709115,0.014337530538607346,0.006673470074553899,0.46256355509838815,0.12240003334591165,3.817111633349365,492.4389583369096,7.468035462872371,1.5176862633076673,0.0,4.333333333333333,0.8927944039202362,0.6666666666666666,0.0,-0.022147252450531032,0.0,-0.1865862023141216
3,ddim_eps,fetch_high_temp_misaligned,goal_progress_heuristic,4,8,-0.060923373065153795,-0.28189482260609516,-0.053751635504559026,-0.02400670173408383,-0.4444444444444445,-0.9999999999999997,-0.05731305683484142,0.046860422318266946,-0.012723026921544152,0.3299271117000824,0.15361113334074616,2.474337433329007,328.49357083371916,7.279287490803441,1.51641890609407,0.0,4.666666666666667,0.8906009792577737,1.0,5.4713613631779485e-06,-0.14958445101375525,0.0,-0.21407792881469243
3,ddim_eps,fetch_high_temp_misaligned,goal_progress_heuristic,8,1,-0.04031801135065166,0.20757971071280168,-0.038604399230125645,-0.025980480812044317,0.15079365079365079,-0.9999999999999997,-0.03709995556709115,0.014337530538607346,0.006673470074553899,0.46256355509838815,0.12240003334591165,3.817111633349365,492.4389583369096,7.468035462872371,1.5176862633076673,0.0,4.333333333333333,0.8927944039202362,0.6666666666666666,0.0,-0.0328995608223884,0.0,-0.1891804721964637
3,ddim_eps,fetch_high_temp_misaligned,goal_progress_heuristic,8,8,-0.06284115762435345,-0.2185366154492319,-0.06347953009470043,-0.01598073530608651,-0.4444444444444445,-0.9999999999999997,-0.05731305683484142,0.046860422318266946,-0.012723026921544152,0.3299271117000824,0.15361113334074616,2.474337433329007,328.49357083371916,7.279287490803441,1.51641890609407,0.0,4.666666666666667,0.8906009792577737,1.0,1.3357815828071163e-09,-0.15897932886437968,0.0,-0.2179008169958326
3,ddim_eps,fetch_high_temp_misaligned,learned_value_critic_from_pilot_rollouts,1,1,-0.04699148142520556,-0.046981489963421504,-0.048560028822811664,-0.04699148142520556,0.753968253968254,-0.33333333333333326,-0.030344346165658214,0.0047551091836768285,0.016255891429484415,0.021404787241451655,0.12240003334591165,3.817111633349365,492.4389583369096,7.468035462872371,1.5176862633076673,0.0,4.333333333333333,0.8927944039202362,0.6666666666666666,0.0,-0.05788097442414825,0.0,-0.1937711584222522
3,ddim_eps,fetch_high_temp_misaligned,learned_value_critic_from_pilot_rollouts,1,8,-0.050118130702809315,-0.05009740010597932,-0.04445572622285785,-0.050118130702809315,0.9285714285714285,0.9999999999999997,-0.01887900988068786,0.00021884038168280945,0.03391855501503999,0.033401544855201526,0.15361113334074616,2.474337433329007,328.49357083371916,7.279287490803441,1.51641890609407,0.0,4.666666666666667,0.8906009792577737,1.0,0.0028013370179471096,-0.10130500881784153,0.0,-0.20208481377615276
3,ddim_eps,fetch_high_temp_misaligned,learned_value_critic_from_pilot_rollouts,2,1,-0.03663940906642373,-0.03620261659347148,-0.03637551633721554,-0.03522171946564078,0.753968253968254,-0.33333333333333326,-0.030344346165658214,0.0047551091836768285,0.016255891429484415,0.021404787241451655,0.12240003334591165,3.817111633349365,492.4389583369096,7.468035462872371,1.5176862633076673,0.0,4.333333333333333,0.8927944039202362,0.6666666666666666,0.0,-0.016018624901340765,0.0,-0.18466468989401197
3,ddim_eps,fetch_high_temp_misaligned,learned_value_critic_from_pilot_rollouts,2,8,-0.035245082743500133,-0.03585524635541661,-0.03285606932414189,-0.03482095121595707,0.9285714285714285,0.9999999999999997,-0.01887900988068786,0.00021884038168280945,0.03391855501503999,0.033401544855201526,0.15361113334074616,2.474337433329007,328.49357083371916,7.279287490803441,1.51641890609407,0.0,4.666666666666667,0.8906009792577737,1.0,0.00525250690865083,-0.026608378071984268,0.0,-0.18725257755260247
3,ddim_eps,fetch_high_temp_misaligned,learned_value_critic_from_pilot_rollouts,4,1,-0.032245483268038715,-0.02931628259744623,-0.0325036285002922,-0.02936857127576353,0.753968253968254,-0.33333333333333326,-0.030344346165658214,0.0047551091836768285,0.016255891429484415,0.021404787241451655,0.12240003334591165,3.817111633349365,492.4389583369096,7.468035462872371,1.5176862633076673,0.0,4.333333333333333,0.8927944039202362,0.6666666666666666,0.0,-0.002041562643302796,0.0,-0.1818086020577074
3,ddim_eps,fetch_high_temp_misaligned,learned_value_critic_from_pilot_rollouts,4,8,-0.02456707852606581,-0.024840315513367725,-0.018172399518568364,-0.02400670173408383,0.9285714285714285,0.9999999999999997,-0.01887900988068786,0.00021884038168280945,0.03391855501503999,0.033401544855201526,0.15361113334074616,2.474337433329007,328.49357083371916,7.279287490803441,1.51641890609407,0.0,4.666666666666667,0.8906009792577737,1.0,0.009273957510586623,0.005075319642698286,0.0,-0.18081612822229962
3,ddim_eps,fetch_high_temp_misaligned,learned_value_critic_from_pilot_rollouts,8,1,-0.03073558999572115,-0.02557670272196985,-0.030954656362534735,-0.025980480812044317,0.753968253968254,-0.33333333333333326,-0.030344346165658214,0.0047551091836768285,0.016255891429484415,0.021404787241451655,0.12240003334591165,3.817111633349365,492.4389583369096,7.468035462872371,1.5176862633076673,0.0,4.333333333333333,0.8927944039202362,0.6666666666666666,0.0,-0.00010848404419731568,0.0,-0.18138851587337043
3,ddim_eps,fetch_high_temp_misaligned,learned_value_critic_from_pilot_rollouts,8,8,-0.016199575687769318,-0.0166958552507778,-0.019406689429882894,-0.01598073530608651,0.9285714285714285,0.9999999999999997,-0.01887900988068786,0.00021884038168280945,0.03391855501503999,0.033401544855201526,0.15361113334074616,2.474337433329007,328.49357083371916,7.279287490803441,1.51641890609407,0.0,4.666666666666667,0.8906009792577737,1.0,0.01471018113922883,0.014546259106060125,0.0,-0.17903037251086876
3,ddim_eps,fetch_high_temp_misaligned,misaligned_speed_scorer,1,1,-0.04699148142520557,2.0854681944923574,-0.050035029493849775,-0.04699148142520556,-0.5634920634920635,-0.33333333333333326,-0.05100706066679323,0.026139063837410128,-0.005128063224248881,0.4544731811176644,0.12240003334591165,3.817111633349365,492.4389583369096,7.468035462872371,1.5176862633076673,0.0,4.333333333333333,0.8927944039202362,0.6666666666666666,0.0,-0.057880974424148246,0.0,-0.1937711584222522
3,ddim_eps,fetch_high_temp_misaligned,misaligned_speed_scorer,1,8,-0.050118130702809315,1.97322754731249,-0.04546628633527186,-0.050118130702809315,-0.3015873015873016,0.9999999999999997,-0.036311999351008546,0.018669004548424198,0.015468390848298602,0.3699804819106441,0.15361113334074616,2.474337433329007,328.49357083371916,7.279287490803441,1.51641890609407,0.0,4.666666666666667,0.8906009792577737,1.0,0.0028013370179471096,-0.10130500881784153,0.0,-0.20208481377615276
3,ddim_eps,fetch_high_temp_misaligned,misaligned_speed_scorer,2,1,-0.048775393807662416,2.2733448752508143,-0.047646781841276055,-0.03522171946564078,-0.5634920634920635,-0.33333333333333326,-0.05100706066679323,0.026139063837410128,-0.005128063224248881,0.4544731811176644,0.12240003334591165,3.817111633349365,492.4389583369096,7.468035462872371,1.5176862633076673,0.0,4.333333333333333,0.8927944039202362,0.6666666666666666,0.0,-0.04210833981648343,0.0,-0.18985498882200122
3,ddim_eps,fetch_high_temp_misaligned,misaligned_speed_scorer,2,8,-0.050167632799650946,2.127241518938107,-0.047217285377527174,-0.03482095121595707,-0.3015873015873016,0.9999999999999997,-0.036311999351008546,0.018669004548424198,0.015468390848298602,0.3699804819106441,0.15361113334074616,2.474337433329007,328.49357083371916,7.279287490803441,1.51641890609407,0.0,4.666666666666667,0.8906009792577737,1.0,0.00525250690865083,-0.09296339297083588,0.0,-0.2014643488403897
3,ddim_eps,fetch_high_temp_misaligned,misaligned_speed_scorer,4,1,-0.050018480149911636,2.424789633844132,-0.05040264858416308,-0.02936857127576353,-0.5634920634920635,-0.33333333333333326,-0.05100706066679323,0.026139063837410128,-0.005128063224248881,0.4544731811176644,0.12240003334591165,3.817111633349365,492.4389583369096,7.468035462872371,1.5176862633076673,0.0,4.333333333333333,0.8927944039202362,0.6666666666666666,0.0,-0.02679943067085669,0.0,-0.18676126955300257
3,ddim_eps,fetch_high_temp_misaligned,misaligned_speed_scorer,4,8,-0.04578635865384128,2.2561355126020612,-0.03502554851296135,-0.02400670173408383,-0.3015873015873016,0.9999999999999997,-0.036311999351008546,0.018669004548424198,0.015468390848298602,0.3699804819106441,0.15361113334074616,2.474337433329007,328.49357083371916,7.279287490803441,1.51641890609407,0.0,4.666666666666667,0.8906009792577737,1.0,0.009273957510586623,-0.071950919599383,0.0,-0.19712607511729305
3,ddim_eps,fetch_high_temp_misaligned,misaligned_speed_scorer,8,1,-0.052119544649454445,2.539941375610022,-0.05151458901817713,-0.025980480812044317,-0.5634920634920635,-0.33333333333333326,-0.05100706066679323,0.026139063837410128,-0.005128063224248881,0.4544731811176644,0.12240003334591165,3.817111633349365,492.4389583369096,7.468035462872371,1.5176862633076673,0.0,4.333333333333333,0.8927944039202362,0.6666666666666666,0.0,-0.022464542425136656,0.0,-0.18649242390657136
3,ddim_eps,fetch_high_temp_misaligned,misaligned_speed_scorer,8,8,-0.034649739854510704,2.3432080292231343,-0.036910049326817594,-0.01598073530608651,-0.3015873015873016,0.9999999999999997,-0.036311999351008546,0.018669004548424198,0.015468390848298602,0.3699804819106441,0.15361113334074616,2.474337433329007,328.49357083371916,7.279287490803441,1.51641890609407,0.0,4.666666666666667,0.8906009792577737,1.0,0.01471018113922883,-0.023364169134499208,0.0,-0.18708275013473066
3,ddim_eps,fetch_high_temp_misaligned,oracle_real_utility_selector,1,1,-0.04699148142520556,-0.04699148142520556,-0.04996570180870195,-0.04699148142520556,1.0,0.9999999999999997,-0.026796976923943738,0.0,0.021011000613161242,0.021011000613161242,0.12240003334591165,3.817111633349365,492.4389583369096,7.468035462872371,1.5176862633076673,0.0,4.333333333333333,0.8927944039202362,0.6666666666666666,0.0,-0.05788097442414825,0.0,-0.1937711584222522
3,ddim_eps,fetch_high_temp_misaligned,oracle_real_utility_selector,1,8,-0.050118130702809315,-0.050118130702809315,-0.047457001982510016,-0.050118130702809315,1.0,0.9999999999999997,-0.01887900988068786,0.0,0.0341373953967228,0.0341373953967228,0.15361113334074616,2.474337433329007,328.49357083371916,7.279287490803441,1.51641890609407,0.0,4.666666666666667,0.8906009792577737,1.0,0.0028013370179471096,-0.10130500881784153,0.0,-0.20208481377615276
3,ddim_eps,fetch_high_temp_misaligned,oracle_real_utility_selector,2,1,-0.03522171946564078,-0.03522171946564078,-0.03414810246891562,-0.03522171946564078,1.0,0.9999999999999997,-0.026796976923943738,0.0,0.021011000613161242,0.021011000613161242,0.12240003334591165,3.817111633349365,492.4389583369096,7.468035462872371,1.5176862633076673,0.0,4.333333333333333,0.8927944039202362,0.6666666666666666,0.0,-0.011616624830415494,0.0,-0.18395508476899977
3,ddim_eps,fetch_high_temp_misaligned,oracle_real_utility_selector,2,8,-0.03482095121595707,-0.03482095121595707,-0.032360844052845596,-0.03482095121595707,1.0,0.9999999999999997,-0.01887900988068786,0.0,0.0341373953967228,0.0341373953967228,0.15361113334074616,2.474337433329007,328.49357083371916,7.279287490803441,1.51641890609407,0.0,4.666666666666667,0.8906009792577737,1.0,0.00525250690865083,-0.026608378071984268,0.0,-0.18725257755260247
3,ddim_eps,fetch_high_temp_misaligned,oracle_real_utility_selector,4,1,-0.02936857127576353,-0.02936857127576353,-0.027488472848446337,-0.02936857127576353,1.0,0.9999999999999997,-0.026796976923943738,0.0,0.021011000613161242,0.021011000613161242,0.12240003334591165,3.817111633349365,492.4389583369096,7.468035462872371,1.5176862633076673,0.0,4.333333333333333,0.8927944039202362,0.6666666666666666,0.0,-0.0015600938855453441,0.0,-0.1817309889971592
3,ddim_eps,fetch_high_temp_misaligned,oracle_real_utility_selector,4,8,-0.02400670173408383,-0.02400670173408383,-0.02943933899277811,-0.02400670173408383,1.0,0.9999999999999997,-0.01887900988068786,0.0,0.0341373953967228,0.0341373953967228,0.15361113334074616,2.474337433329007,328.49357083371916,7.279287490803441,1.51641890609407,0.0,4.666666666666667,0.8906009792577737,1.0,0.009273957510586623,0.005075319642698286,0.0,-0.18081612822229962
3,ddim_eps,fetch_high_temp_misaligned,oracle_real_utility_selector,8,1,-0.025980480812044317,-0.025980480812044317,-0.024874473015468496,-0.025980480812044317,1.0,0.9999999999999997,-0.026796976923943738,0.0,0.021011000613161242,0.021011000613161242,0.12240003334591165,3.817111633349365,492.4389583369096,7.468035462872371,1.5176862633076673,0.0,4.333333333333333,0.8927944039202362,0.6666666666666666,0.0,-0.00010635142239781804,0.0,-0.18138817209342173
3,ddim_eps,fetch_high_temp_misaligned,oracle_real_utility_selector,8,8,-0.01598073530608651,-0.01598073530608651,-0.015354361637520492,-0.01598073530608651,1.0,0.9999999999999997,-0.01887900988068786,0.0,0.0341373953967228,0.0341373953967228,0.15361113334074616,2.474337433329007,328.49357083371916,7.279287490803441,1.51641890609407,0.0,4.666666666666667,0.8906009792577737,1.0,0.01471018113922883,0.014546259106060125,0.0,-0.17903037251086876
3,ddim_eps,fetch_high_temp_misaligned,random_sample_selection,1,1,-0.04699148142520557,0.268863045062895,-0.050035029493849775,-0.04699148142520556,0.07936507936507936,0.9999999999999997,-0.05443534766824722,0.02057401300584648,0.0004369876073147631,1.2250446739254264,0.12240003334591165,3.817111633349365,492.4389583369096,7.468035462872371,1.5176862633076673,0.0,4.333333333333333,0.8927944039202362,0.6666666666666666,0.0,-0.057880974424148246,0.0,-0.1937711584222522
3,ddim_eps,fetch_high_temp_misaligned,random_sample_selection,1,8,-0.050118130702809315,0.36048218944343285,-0.04546628633527186,-0.050118130702809315,0.0634920634920635,-0.33333333333333326,-0.045897107456564785,0.035271873722920594,-0.0011344783261977923,1.0832259342072283,0.15361113334074616,2.474337433329007,328.49357083371916,7.279287490803441,1.51641890609407,0.0,4.666666666666667,0.8906009792577737,1.0,0.0028013370179471096,-0.10130500881784155,0.0,-0.20208481377615276
3,ddim_eps,fetch_high_temp_misaligned,random_sample_selection,2,1,-0.04934527284098731,0.7958821280810074,-0.05471088237647579,-0.03522171946564078,0.07936507936507936,0.9999999999999997,-0.05443534766824722,0.02057401300584648,0.0004369876073147631,1.2250446739254264,0.12240003334591165,3.817111633349365,492.4389583369096,7.468035462872371,1.5176862633076673,0.0,4.333333333333333,0.8927944039202362,0.6666666666666666,0.0,-0.07556594026208366,0.0,-0.1974689103435794
3,ddim_eps,fetch_high_temp_misaligned,random_sample_selection,2,8,-0.052446820027791864,0.9385410892340286,-0.04960135301731544,-0.03482095121595707,0.0634920634920635,-0.33333333333333326,-0.045897107456564785,0.035271873722920594,-0.0011344783261977923,1.0832259342072283,0.15361113334074616,2.474337433329007,328.49357083371916,7.279287490803441,1.51641890609407,0.0,4.666666666666667,0.8906009792577737,1.0,0.001050501381730166,-0.11932588693193952,0.0,-0.20617656652991312
3,ddim_eps,fetch_high_temp_misaligned,random_sample_selection,4,1,-0.05039949151072218,1.2116534415791373,-0.044062905740493596,-0.02936857127576353,0.07936507936507936,0.9999999999999997,-0.05443534766824722,0.02057401300584648,0.0004369876073147631,1.2250446739254264,0.12240003334591165,3.817111633349365,492.4389583369096,7.468035462872371,1.5176862633076673,0.0,4.333333333333333,0.8927944039202362,0.6666666666666666,0.0,-0.08849451137654592,0.0,-0.2006277853811268
3,ddim_eps,fetch_high_temp_misaligned,random_sample_selection,4,8,-0.05126460480720895,1.2709772548483984,-0.045532111263761194,-0.02400670173408383,0.0634920634920635,-0.33333333333333326,-0.045897107456564785,0.035271873722920594,-0.0011344783261977923,1.0832259342072283,0.15361113334074616,2.474337433329007,328.49357083371916,7.279287490803441,1.51641890609407,0.0,4.666666666666667,0.8906009792577737,1.0,8.207042044766921e-05,-0.11238566066130977,0.0,-0.2060951401469857
3,ddim_eps,fetch_high_temp_misaligned,random_sample_selection,8,1,-0.046554493817890806,1.4939077189883214,-0.04339994791324344,-0.025980480812044317,0.07936507936507936,0.9999999999999997,-0.05443534766824722,0.02057401300584648,0.0004369876073147631,1.2250446739254264,0.12240003334591165,3.817111633349365,492.4389583369096,7.468035462872371,1.5176862633076673,0.0,4.333333333333333,0.8927944039202362,0.6666666666666666,0.0,-0.0697585679928017,0.0,-0.19711213140591022
3,ddim_eps,fetch_high_temp_misaligned,random_sample_selection,8,8,-0.0512526090290071,1.443708123650661,-0.051369436045333394,-0.01598073530608651,0.0634920634920635,-0.33333333333333326,-0.045897107456564785,0.035271873722920594,-0.0011344783261977923,1.0832259342072283,0.15361113334074616,2.474337433329007,328.49357083371916,7.279287490803441,1.51641890609407,0.0,4.666666666666667,0.8906009792577737,1.0,3.4062430361581464e-07,-0.11390077547155575,0.0,-0.20807335586926554
3,ddim_eps,fetch_high_temp_misaligned,uncertainty_aware_critic,1,1,-0.04699148142520557,-0.12283540968088859,-0.05071235434888887,-0.04699148142520556,0.29365079365079366,-0.33333333333333326,-0.0378746151924145,0.012945443434153053,0.008065557179008198,0.036343277964867395,0.12240003334591165,3.817111633349365,492.4389583369096,7.468035462872371,1.5176862633076673,0.0,4.333333333333333,0.8927944039202362,0.6666666666666666,0.0,-0.05788097442414825,0.0,-0.1937711584222522
3,ddim_eps,fetch_high_temp_misaligned,uncertainty_aware_critic,1,8,-0.050118130702809315,-0.10587734305527031,-0.04880148026577955,-0.050118130702809315,0.4761904761904762,0.33333333333333326,-0.0296967645466984,0.009646023448456971,0.02449137194826583,0.03802531096594775,0.15361113334074616,2.474337433329007,328.49357083371916,7.279287490803441,1.51641890609407,0.0,4.666666666666667,0.8906009792577737,1.0,0.0028013370179471096,-0.10130500881784153,0.0,-0.20208481377615276
3,ddim_eps,fetch_high_temp_misaligned,uncertainty_aware_critic,2,1,-0.041485124279370886,-0.1050991332740508,-0.0395361707003783,-0.03522171946564078,0.29365079365079366,-0.33333333333333326,-0.0378746151924145,0.012945443434153053,0.008065557179008198,0.036343277964867395,0.12240003334591165,3.817111633349365,492.4389583369096,7.468035462872371,1.5176862633076673,0.0,4.333333333333333,0.8927944039202362,0.6666666666666666,0.0,-0.02891367619607835,0.0,-0.18671961625331257
3,ddim_eps,fetch_high_temp_misaligned,uncertainty_aware_critic,2,8,-0.03877695114542335,-0.08748834127711047,-0.03684938539638439,-0.03482095121595707,0.4761904761904762,0.33333333333333326,-0.0296967645466984,0.009646023448456971,0.02449137194826583,0.03802531096594775,0.15361113334074616,2.474337433329007,328.49357083371916,7.279287490803441,1.51641890609407,0.0,4.666666666666667,0.8906009792577737,1.0,0.00525250690865083,-0.03836471753430718,0.0,-0.19004616936508
3,ddim_eps,fetch_high_temp_misaligned,uncertainty_aware_critic,4,1,-0.039688930664259124,-0.0937931874292199,-0.041363919835029024,-0.02936857127576353,0.29365079365079366,-0.33333333333333326,-0.0378746151924145,0.012945443434153053,0.008065557179008198,0.036343277964867395,0.12240003334591165,3.817111633349365,492.4389583369096,7.468035462872371,1.5176862633076673,0.0,4.333333333333333,0.8927944039202362,0.6666666666666666,0.0,-0.013654462298462906,0.0,-0.18363770578231675
3,ddim_eps,fetch_high_temp_misaligned,uncertainty_aware_critic,4,8,-0.03147346703245236,-0.07487728572131194,-0.03335017106061858,-0.02400670173408383,0.4761904761904762,0.33333333333333326,-0.0296967645466984,0.009646023448456971,0.02449137194826583,0.03802531096594775,0.15361113334074616,2.474337433329007,328.49357083371916,7.279287490803441,1.51641890609407,0.0,4.666666666666667,0.8906009792577737,1.0,0.009273957510586623,-0.007239984934756611,0.0,-0.18374254372314525
3,ddim_eps,fetch_high_temp_misaligned,uncertainty_aware_critic,8,1,-0.03892592424619737,-0.08649213171602121,-0.037822788132562755,-0.025980480812044317,0.29365079365079366,-0.33333333333333326,-0.0378746151924145,0.012945443434153053,0.008065557179008198,0.036343277964867395,0.12240003334591165,3.817111633349365,492.4389583369096,7.468035462872371,1.5176862633076673,0.0,4.333333333333333,0.8927944039202362,0.6666666666666666,0.0,-0.002748799344462883,0.0,-0.18180748446401815
3,ddim_eps,fetch_high_temp_misaligned,uncertainty_aware_critic,8,8,-0.02562675875454348,-0.06785203208932257,-0.03093905051395604,-0.01598073530608651,0.4761904761904762,0.33333333333333326,-0.0296967645466984,0.009646023448456971,0.02449137194826583,0.03802531096594775,0.15361113334074616,2.474337433329007,328.49357083371916,7.279287490803441,1.51641890609407,0.0,4.666666666666667,0.8906009792577737,1.0,0.01471018113922883,0.011576033969944943,0.0,-0.1797361701486504
3,ddim_eps,fetch_low_diversity,anti_oracle_negative_control,1,1,-0.0013325023495915009,0.0013325023495915009,-0.0013400015516425977,-0.001332502349591501,-1.0,-0.9999999999999997,-0.0016866704573246316,0.0006371460446565448,-0.00037588697929086056,0.00037588697929086056,0.08360933330065261,3.1048901333318404,398.5624333290616,1.1128524368413695,1.5361009839028268,0.0,3.6666666666666665,0.856482790621434,0.6666666666666666,0.0,-8.261568479341838e-15,0.0,-0.1992608093979659
3,ddim_eps,fetch_low_diversity,anti_oracle_negative_control,1,8,-0.0013937142739705716,0.0013937142739705716,-0.0013550926711836597,-0.0013937142739705718,-1.0,-0.9999999999999997,-0.0017759840935481065,0.000701465677642208,-0.00040684818238912796,0.00040684818238912796,0.09017836665346597,4.032557333353907,515.3419625009216,1.1682073922111413,1.512996257936028,0.0,3.6666666666666665,0.8556320132372264,1.0,0.0,-8.261568479341838e-15,0.0,-0.1992608093979659
3,ddim_eps,fetch_low_diversity,anti_oracle_negative_control,2,1,-0.0014641313553644942,0.0014641313553644942,-0.0014153533329578714,-0.001200873343818508,-1.0,-0.9999999999999997,-0.0016866704573246316,0.0006371460446565448,-0.00037588697929086056,0.00037588697929086056,0.08360933330065261,3.1048901333318404,398.5624333290616,1.1128524368413695,1.5361009839028268,0.0,3.6666666666666665,0.856482790621434,0.6666666666666666,0.0,-8.261568479341838e-15,0.0,-0.1992608093979659
3,ddim_eps,fetch_low_diversity,anti_oracle_negative_control,2,8,-0.0015380682648792837,0.0015380682648792837,-0.0015427417573014041,-0.0012493602830618595,-1.0,-0.9999999999999997,-0.0017759840935481065,0.000701465677642208,-0.00040684818238912796,0.00040684818238912796,0.09017836665346597,4.032557333353907,515.3419625009216,1.1682073922111413,1.512996257936028,0.0,3.6666666666666665,0.8556320132372264,1.0,0.0,-8.261568479341838e-15,0.0,-0.1992608093979659
3,ddim_eps,fetch_low_diversity,anti_oracle_negative_control,4,1,-0.001596131519868046,0.001596131519868046,-0.0016263922684734873,-0.001119016929582991,-1.0,-0.9999999999999997,-0.0016866704573246316,0.0006371460446565448,-0.00037588697929086056,0.00037588697929086056,0.08360933330065261,3.1048901333318404,398.5624333290616,1.1128524368413695,1.5361009839028268,0.0,3.6666666666666665,0.856482790621434,0.6666666666666666,0.0,-8.261568479341838e-15,0.0,-0.19926080939796587
3,ddim_eps,fetch_low_diversity,anti_oracle_negative_control,4,8,-0.0016796459455399864,0.0016796459455399864,-0.0016855949825723114,-0.0011560068147701069,-1.0,-0.9999999999999997,-0.0017759840935481065,0.000701465677642208,-0.00040684818238912796,0.00040684818238912796,0.09017836665346597,4.032557333353907,515.3419625009216,1.1682073922111413,1.512996257936028,0.0,3.6666666666666665,0.8556320132372264,1.0,0.0,-8.261568479341838e-15,0.0,-0.19926080939796587
3,ddim_eps,fetch_low_diversity,anti_oracle_negative_control,8,1,-0.0017083893288823617,0.0017083893288823617,-0.0016883206036368158,-0.0010712432842258166,-1.0,-0.9999999999999997,-0.0016866704573246316,0.0006371460446565448,-0.00037588697929086056,0.00037588697929086056,0.08360933330065261,3.1048901333318404,398.5624333290616,1.1128524368413695,1.5361009839028268,0.0,3.6666666666666665,0.856482790621434,0.6666666666666666,0.0,-8.261568479341838e-15,0.0,-0.1992608093979659
